Light Intensity, Ch A vs Actual Angular position, Run #14
Actual Angular position	Light Intensity Ch A (%max)
-0.671	-0.059
-0.670	0.010
-0.669	-0.049
-0.668	0.010
-0.666	-0.049
-0.665	0.020
-0.664	-0.049
-0.663	0.000
-0.661	-0.049
-0.661	0.010
-0.660	-0.049
-0.659	0.020
-0.659	-0.049
-0.659	0.020
-0.658	-0.059
-0.658	0.010
-0.657	-0.059
-0.656	0.010
-0.655	-0.049
-0.654	0.010
-0.653	-0.049
-0.651	0.020
-0.649	-0.049
-0.646	0.010
-0.643	-0.049
-0.641	0.020
-0.638	-0.039
-0.637	0.010
-0.634	-0.059
-0.631	0.020
-0.629	-0.049
-0.627	0.010
-0.624	-0.039
-0.621	0.000
-0.618	-0.059
-0.614	0.010
-0.611	-0.059
-0.608	0.010
-0.605	-0.059
-0.603	0.010
-0.600	-0.039
-0.597	0.010
-0.594	-0.049
-0.591	0.020
-0.587	-0.049
-0.583	0.010
-0.581	-0.039
-0.579	0.000
-0.578	-0.049
-0.576	0.010
-0.574	-0.049
-0.572	0.010
-0.570	-0.049
-0.569	0.010
-0.567	-0.049
-0.565	0.010
-0.562	-0.039
-0.559	0.020
-0.556	-0.039
-0.554	0.010
-0.552	-0.039
-0.550	0.020
-0.548	-0.039
-0.546	0.010
-0.543	-0.039
-0.541	0.010
-0.539	-0.029
-0.537	0.020
-0.534	-0.039
-0.532	0.010
-0.530	-0.039
-0.528	0.010
-0.526	-0.039
-0.525	0.010
-0.524	-0.039
-0.523	0.010
-0.522	-0.039
-0.521	0.020
-0.520	-0.049
-0.519	0.010
-0.517	-0.039
-0.516	0.000
-0.515	-0.039
-0.515	0.010
-0.513	-0.039
-0.512	0.010
-0.510	-0.029
-0.508	0.000
-0.506	-0.039
-0.504	0.010
-0.502	-0.039
-0.500	0.010
-0.498	-0.039
-0.496	0.010
-0.493	-0.029
-0.491	0.010
-0.488	-0.029
-0.486	0.010
-0.484	-0.029
-0.484	0.010
-0.483	-0.029
-0.482	0.010
-0.480	-0.029
-0.480	0.010
-0.479	-0.020
-0.478	0.010
-0.477	-0.029
-0.475	0.010
-0.473	-0.029
-0.471	0.010
-0.469	-0.029
-0.468	0.010
-0.467	-0.020
-0.466	0.010
-0.465	-0.020
-0.464	0.010
-0.464	-0.010
-0.464	0.010
-0.463	-0.020
-0.463	0.020
-0.462	-0.020
-0.462	0.020
-0.462	0.000
-0.462	0.029
-0.460	0.010
-0.457	0.049
-0.455	0.020
-0.451	0.068
-0.448	0.068
-0.446	0.283
-0.444	0.410
-0.443	0.488
-0.443	0.469
-0.442	0.518
-0.441	0.527
-0.439	0.625
-0.437	0.596
-0.433	0.381
-0.429	0.078
-0.424	0.039
-0.419	0.137
-0.414	0.283
-0.408	0.176
-0.402	0.039
-0.395	0.000
-0.390	0.020
-0.385	0.000
-0.380	0.029
-0.374	0.000
-0.369	0.195
-0.365	0.693
-0.363	0.898
-0.360	0.986
-0.355	0.576
-0.350	0.078
-0.345	0.020
-0.342	0.000
-0.340	0.029
-0.337	0.000
-0.334	0.020
-0.331	0.000
-0.328	0.020
-0.326	-0.010
-0.324	0.020
-0.321	0.000
-0.317	0.029
-0.312	0.010
-0.308	0.068
-0.305	0.078
-0.302	0.088
-0.299	0.039
-0.295	0.029
-0.291	0.000
-0.289	0.029
-0.287	0.010
-0.285	0.029
-0.283	0.010
-0.279	0.029
-0.275	0.039
-0.271	0.088
-0.270	0.059
-0.268	0.078
-0.265	0.039
-0.261	0.029
-0.257	0.010
-0.255	0.029
-0.252	0.010
-0.251	0.029
-0.249	0.020
-0.247	0.039
-0.246	0.020
-0.244	0.049
-0.242	0.020
-0.241	0.068
-0.240	0.068
-0.239	0.117
-0.238	0.146
-0.236	0.195
-0.234	0.205
-0.232	0.234
-0.229	0.234
-0.226	0.176
-0.224	0.098
-0.221	0.059
-0.220	0.049
-0.218	0.049
-0.217	0.049
-0.215	0.049
-0.213	0.049
-0.210	0.059
-0.208	0.049
-0.206	0.068
-0.204	0.049
-0.200	0.068
-0.196	0.049
-0.193	0.068
-0.192	0.059
-0.191	0.068
-0.191	0.068
-0.190	0.068
-0.188	0.068
-0.187	0.068
-0.186	0.068
-0.185	0.078
-0.184	0.068
-0.182	0.078
-0.180	0.078
-0.178	0.078
-0.174	0.078
-0.170	0.088
-0.166	0.098
-0.163	0.098
-0.161	0.098
-0.160	0.107
-0.158	0.098
-0.157	0.107
-0.156	0.107
-0.155	0.117
-0.154	0.117
-0.153	0.117
-0.152	0.127
-0.151	0.127
-0.149	0.137
-0.147	0.137
-0.146	0.137
-0.145	0.137
-0.143	0.156
-0.140	0.166
-0.138	0.195
-0.135	0.215
-0.132	0.234
-0.128	0.244
-0.126	0.244
-0.124	0.244
-0.123	0.254
-0.121	0.244
-0.120	0.254
-0.119	0.254
-0.118	0.254
-0.117	0.254
-0.115	0.273
-0.114	0.264
-0.111	0.283
-0.109	0.273
-0.107	0.273
-0.104	0.283
-0.101	0.293
-0.097	0.293
-0.094	0.313
-0.091	0.313
-0.087	0.352
-0.083	0.371
-0.081	0.410
-0.078	0.420
-0.077	0.449
-0.075	0.459
-0.073	0.488
-0.070	0.508
-0.067	0.557
-0.065	0.586
-0.063	0.615
-0.061	0.645
-0.058	0.684
-0.055	0.742
-0.053	0.781
-0.052	0.811
-0.050	0.850
-0.049	0.889
-0.047	0.947
-0.046	0.977
-0.045	1.025
-0.044	1.055
-0.043	1.113
-0.041	1.133
-0.040	1.191
-0.038	1.231
-0.036	1.328
-0.033	1.377
-0.029	1.484
-0.026	1.738
-0.022	2.129
-0.020	2.246
-0.017	2.315
-0.015	5.938
-0.012	19.669
-0.011	19.678
-0.010	19.678
-0.010	19.669
-0.008	19.688
-0.007	19.678
-0.005	19.688
-0.003	19.688
7.272E-5	19.678
0.003	19.678
0.005	19.678
0.007	17.979
0.009	7.549
0.011	3.262
0.013	2.080
0.015	1.572
0.018	1.406
0.020	1.270
0.022	1.182
0.025	1.074
0.027	1.045
0.028	0.977
0.029	0.957
0.031	0.898
0.032	0.879
0.035	0.820
0.037	0.762
0.039	0.723
0.040	0.713
0.041	0.674
0.043	0.664
0.045	0.625
0.047	0.586
0.051	0.498
0.055	0.469
0.057	0.420
0.057	0.430
0.058	0.391
0.060	0.400
0.063	0.342
0.067	0.332
0.068	0.313
0.069	0.303
0.070	0.273
0.071	0.293
0.073	0.264
0.074	0.273
0.075	0.254
0.076	0.264
0.076	0.244
0.077	0.254
0.077	0.234
0.077	0.264
0.078	0.234
0.078	0.254
0.078	0.225
0.078	0.244
0.079	0.225
0.080	0.234
0.082	0.215
0.083	0.225
0.084	0.195
0.085	0.215
0.086	0.186
0.087	0.195
0.088	0.176
0.088	0.205
0.088	0.166
0.088	0.186
0.088	0.176
0.089	0.195
0.090	0.166
0.090	0.195
0.091	0.156
0.091	0.176
0.092	0.156
0.093	0.176
0.094	0.156
0.094	0.166
0.096	0.156
0.097	0.176
0.097	0.156
0.098	0.166
0.099	0.137
0.101	0.166
0.103	0.146
0.103	0.176
0.103	0.156
0.104	0.176
0.105	0.156
0.107	0.166
0.109	0.137
0.111	0.166
0.112	0.137
0.113	0.176
0.115	0.146
0.116	0.166
0.118	0.137
0.119	0.166
0.120	0.137
0.122	0.166
0.123	0.137
0.125	0.166
0.126	0.137
0.127	0.176
0.128	0.137
0.129	0.176
0.130	0.146
0.132	0.176
0.134	0.137
0.135	0.166
0.136	0.146
0.137	0.176
0.138	0.137
0.139	0.156
0.140	0.117
0.141	0.146
0.142	0.117
0.143	0.146
0.144	0.117
0.144	0.127
0.145	0.117
0.145	0.137
0.146	0.107
0.146	0.127
0.147	0.107
0.147	0.137
0.148	0.098
0.149	0.127
0.150	0.088
0.151	0.117
0.152	0.078
0.153	0.107
0.154	0.068
0.155	0.098
0.155	0.059
0.157	0.098
0.158	0.059
0.160	0.088
0.161	0.049
0.162	0.088
0.163	0.059
0.164	0.078
0.165	0.049
0.166	0.078
0.167	0.039
0.168	0.078
0.168	0.039
0.169	0.078
0.169	0.039
0.169	0.078
0.169	0.039
0.169	0.078
0.170	0.039
0.170	0.078
0.170	0.039
0.170	0.078
0.171	0.049
0.172	0.068
0.174	0.039
0.175	0.059
0.177	0.039
0.178	0.059
0.178	0.029
0.178	0.059
0.178	0.029
0.179	0.068
0.179	0.039
0.179	0.068
0.179	0.029
0.179	0.078
0.181	0.029
0.183	0.059
0.185	0.029
0.185	0.068
0.186	0.020
0.187	0.059
0.187	0.020
0.188	0.059
0.190	0.029
0.190	0.059
0.191	0.020
0.191	0.049
0.192	0.010
0.193	0.049
0.194	0.020
0.195	0.049
0.196	0.010
0.197	0.049
0.199	0.020
0.201	0.049
0.202	0.010
0.204	0.039
0.205	0.010
0.206	0.049
0.208	0.020
0.209	0.039
0.210	0.010
0.211	0.039
0.213	0.010
0.214	0.049
0.214	0.010
0.214	0.039
0.215	0.000
0.216	0.039
0.217	0.000
0.219	0.039
0.220	0.010
0.221	0.049
0.222	0.010
0.223	0.029
0.223	0.000
0.224	0.039
0.224	0.010
0.225	0.039
0.226	0.020
0.228	0.078
0.229	0.078
0.230	0.137
0.231	0.107
0.231	0.146
0.231	0.107
0.231	0.146
0.231	0.117
0.232	0.156
0.232	0.107
0.232	0.156
0.233	0.107
0.234	0.166
0.235	0.117
0.236	0.176
0.237	0.127
0.239	0.176
0.240	0.098
0.241	0.146
0.242	0.059
0.243	0.107
0.244	0.010
0.245	0.068
0.247	0.000
0.247	0.068
0.248	0.000
0.250	0.049
0.250	-0.020
0.251	0.049
0.252	-0.020
0.252	0.049
0.252	-0.020
0.252	0.049
0.253	-0.020
0.253	0.049
0.253	-0.010
0.253	0.039
0.253	-0.020
0.253	0.049
0.254	-0.029
0.255	0.049
0.255	-0.020
0.256	0.049
0.257	-0.029
0.259	0.049
0.260	-0.020
0.261	0.049
0.262	-0.020
0.262	0.068
0.264	0.000
0.265	0.078
0.266	0.010
0.267	0.088
0.268	0.020
0.268	0.088
0.269	0.020
0.269	0.088
0.270	0.010
0.271	0.088
0.273	0.010
0.275	0.068
0.276	0.000
0.278	0.068
0.278	-0.010
0.279	0.049
0.279	-0.020
0.280	0.059
0.280	-0.020
0.281	0.049
0.282	-0.020
0.283	0.059
0.284	-0.020
0.285	0.049
0.286	-0.020
0.287	0.049
0.288	-0.010
0.288	0.059
0.289	-0.010
0.289	0.049
0.289	0.000
0.290	0.049
0.290	-0.020
0.291	0.059
0.291	-0.020
0.292	0.059
0.292	-0.010
0.293	0.059
0.294	0.000
0.295	0.068
0.296	0.010
0.297	0.078
0.298	0.020
0.299	0.088
0.300	0.020
0.302	0.098
0.303	0.029
0.304	0.078
0.304	0.029
0.305	0.088
0.306	0.020
0.306	0.078
0.307	0.010
0.307	0.068
0.308	0.010
0.308	0.078
0.309	0.010
0.309	0.049
0.310	0.000
0.310	0.059
0.310	0.000
0.311	0.049
0.311	0.000
0.312	0.049
0.312	-0.020
0.313	0.039
0.314	-0.020
0.315	0.039
0.315	-0.010
0.316	0.039
0.317	-0.020
0.318	0.039
0.319	0.000
0.321	0.039
0.322	-0.020
0.323	0.029
0.324	-0.010
0.325	0.039
0.327	0.000
0.328	0.049
0.329	0.000
0.331	0.039
0.332	0.000
0.332	0.039
0.333	0.000
0.333	0.039
0.334	0.000
0.334	0.059
0.335	0.000
0.335	0.039
0.335	0.000
0.335	0.049
0.335	-0.010
0.335	0.039
0.336	0.000
0.336	0.039
0.337	0.000
0.337	0.039
0.338	0.000
0.339	0.039
0.340	0.000
0.341	0.039
0.342	0.000
0.342	0.049
0.344	0.010
0.345	0.049
0.346	0.020
0.347	0.156
0.348	0.254
0.350	0.469
0.351	0.586
0.352	0.713
0.353	0.732
0.354	0.801
0.355	0.791
0.356	0.830
0.357	0.820
0.358	0.840
0.358	0.772
0.359	0.723
0.360	0.586
0.361	0.518
0.362	0.361
0.363	0.283
0.364	0.176
0.364	0.176
0.364	0.137
0.364	0.166
0.364	0.127
0.364	0.176
0.364	0.127
0.364	0.156
0.364	0.127
0.364	0.156
0.364	0.127
0.365	0.146
0.365	0.117
0.365	0.156
0.365	0.098
0.365	0.117
0.366	0.049
0.367	0.059
0.368	0.020
0.369	0.039
0.369	0.029
0.370	0.039
0.370	0.010
0.371	0.059
0.371	0.020
0.371	0.049
0.372	0.029
0.374	0.049
0.375	0.020
0.377	0.039
0.377	0.020
0.378	0.039
0.379	0.020
0.380	0.049
0.381	0.029
0.382	0.039
0.382	0.029
0.383	0.049
0.384	0.029
0.385	0.039
0.386	0.020
0.387	0.039
0.388	0.029
0.389	0.039
0.391	0.029
0.392	0.039
0.393	0.029
0.393	0.039
0.394	0.039
0.395	0.039
0.396	0.039
0.397	0.049
0.397	0.039
0.398	0.068
0.399	0.078
0.399	0.127
0.401	0.176
0.402	0.254
0.403	0.273
0.404	0.313
0.404	0.322
0.405	0.342
0.406	0.332
0.407	0.342
0.408	0.352
0.409	0.342
0.409	0.332
0.410	0.332
0.411	0.293
0.412	0.254
0.414	0.137
0.416	0.098
0.417	0.049
0.419	0.039
0.420	0.039
0.422	0.049
0.422	0.068
0.423	0.107
0.423	0.156
0.424	0.195
0.424	0.205
0.424	0.244
0.425	0.283
0.425	0.391
0.426	0.498
0.427	0.596
0.428	0.664
0.429	0.703
0.430	0.742
0.431	0.762
0.432	0.791
0.433	0.781
0.434	0.772
0.434	0.772
0.435	0.742
0.435	0.723
0.435	0.713
0.435	0.674
0.436	0.625
0.438	0.469
0.439	0.293
0.441	0.186
0.442	0.137
0.442	0.127
0.443	0.117
0.444	0.107
0.445	0.107
0.446	0.098
0.447	0.107
0.448	0.098
0.448	0.098
0.449	0.098
0.450	0.088
0.451	0.068
0.452	0.068
0.452	0.059
0.453	0.049
0.453	0.049
0.454	0.049
0.454	0.039
0.455	0.039
0.456	0.029
0.457	0.039
0.457	0.020
0.457	0.039
0.458	0.020
0.458	0.039
0.459	0.020
0.460	0.029
0.460	0.020
0.460	0.029
0.460	0.010
0.460	0.029
0.461	0.020
0.461	0.039
0.462	0.020
0.462	0.029
0.463	0.020
0.463	0.039
0.464	0.020
0.464	0.029
0.465	0.020
0.466	0.029
0.466	0.020
0.467	0.029
0.467	0.010
0.468	0.029
0.469	0.010
0.469	0.029
0.470	0.010
0.470	0.039
0.470	0.010
0.470	0.039
0.471	0.020
0.471	0.039
0.472	0.010
0.473	0.039
0.474	0.020
0.475	0.039
0.475	0.029
0.475	0.039
0.475	0.020
0.475	0.049
0.475	0.020
0.475	0.039
0.475	0.020
0.475	0.049
0.475	0.020
0.475	0.039
0.475	0.029
0.475	0.049
0.475	0.020
0.475	0.039
0.476	0.020
0.477	0.049
0.478	0.029
0.478	0.049
0.479	0.020
0.480	0.059
0.482	0.029
0.483	0.068
0.484	0.039
0.486	0.059
0.487	0.029
0.487	0.049
0.488	0.039
0.489	0.049
0.490	0.020
0.490	0.049
0.491	0.020
0.491	0.049
0.491	0.020
0.491	0.049
0.492	0.010
0.492	0.039
0.493	0.010
0.494	0.029
0.495	0.010
0.495	0.029
0.496	0.010
0.497	0.039
0.498	0.000
0.500	0.039
0.501	0.010
0.503	0.020
0.504	0.000
0.505	0.029
0.506	0.000
0.508	0.039
0.510	0.010
0.511	0.039
0.512	0.000
0.513	0.029
0.513	0.000
0.513	0.029
0.514	0.000
0.514	0.039
0.514	0.000
0.515	0.039
0.515	0.010
0.516	0.029
0.517	0.010
0.518	0.029
0.518	0.000
0.519	0.039
0.519	0.000
0.520	0.029
0.521	0.010
0.522	0.039
0.522	0.000
0.523	0.039
0.523	0.000
0.524	0.039
0.525	0.010
0.526	0.039
0.526	0.010
0.527	0.039
0.528	0.010
0.529	0.039
0.531	0.010
0.532	0.029
0.533	0.000
0.534	0.039
0.534	0.010
0.535	0.039
0.536	0.010
0.537	0.029
0.538	0.010
0.538	0.039
0.539	0.000
0.540	0.029
0.541	0.000
0.541	0.039
0.542	0.000
0.542	0.029
0.543	0.000
0.544	0.039
0.544	0.010
0.545	0.039
0.545	0.010
0.546	0.029
0.547	0.010
0.548	0.029
0.549	0.000
0.550	0.049
0.552	0.000
0.554	0.039
0.555	0.010
0.556	0.049
0.558	0.010
0.559	0.039
0.560	0.010
0.561	0.049
0.561	0.010
0.562	0.049
0.562	0.000
0.563	0.039
0.563	0.010
0.564	0.049
0.565	0.000
0.566	0.039
0.567	0.010
0.568	0.049
0.568	0.010
0.568	0.039
0.568	0.010
0.569	0.049
0.570	0.000
0.571	0.039
0.571	0.010
0.573	0.039
0.574	0.000
0.575	0.049
0.576	0.010
0.577	0.039
0.578	0.010
0.579	0.039
0.580	0.010
0.581	0.039
0.582	0.000
0.583	0.039
0.584	0.000
0.585	0.049
0.586	0.000
0.587	0.039
0.588	0.010
0.589	0.029
0.590	0.000
0.591	0.029
0.592	0.000
0.593	0.039
0.594	0.000
0.595	0.039
0.596	0.000
0.597	0.029
0.598	0.000
0.599	0.029
0.599	0.010
0.599	0.039
0.600	0.000
0.600	0.039
0.600	0.000
0.601	0.039
0.602	0.000
0.604	0.029
0.605	0.000
0.606	0.039
0.606	0.000
0.607	0.039
0.607	0.000
0.607	0.039
0.607	-0.010
0.607	0.029
0.607	0.000
0.607	0.029
0.607	-0.010
0.607	0.039
0.607	-0.010
0.607	0.039
0.607	0.000
0.608	0.049
0.608	-0.020
0.609	0.039
0.610	-0.020
0.611	0.039
0.612	-0.020
0.612	0.049
0.613	-0.010
0.614	0.059
0.615	-0.020
0.617	0.049
0.619	-0.020
0.620	0.049
0.622	-0.020
0.622	0.039
0.623	-0.020
0.624	0.049
0.626	-0.020
0.627	0.049
0.629	-0.020
0.631	0.049
0.633	-0.010
0.636	0.049
0.638	-0.020
0.641	0.049
0.643	-0.020
0.645	0.059
0.646	-0.020
0.648	0.049
0.650	-0.020
0.652	0.049
0.655	-0.010
0.657	0.049
0.659	-0.029
0.660	0.039
0.660	-0.020
0.661	0.049
0.662	-0.020
0.663	0.049
0.664	-0.020
0.665	0.049
0.666	-0.010
0.667	0.049
0.669	-0.029
0.671	0.059
0.673	-0.020
0.674	0.049
0.675	-0.020
0.676	0.049
0.678	-0.020
0.680	0.049
0.681	-0.020
0.682	0.049
0.684	-0.020
0.685	0.059
0.687	0.000
0.688	0.078
0.690	0.068
0.691	0.361
0.693	0.781
0.695	1.289
0.697	1.504
0.700	1.572
0.702	1.504
0.706	1.309
0.708	0.654
0.710	0.293
0.713	0.029
0.714	0.059
0.716	-0.020
0.717	0.059
0.718	-0.020
0.719	0.049
0.720	-0.029
0.721	0.049
0.722	-0.029
0.724	0.049
0.726	-0.039
0.728	0.039
0.729	-0.029
0.732	0.039
0.734	-0.039
0.735	0.039
0.735	-0.039
0.735	0.029
0.735	-0.039
0.736	0.039
0.736	-0.039
0.738	0.029
0.739	-0.039
0.740	0.029
0.741	-0.039
0.741	0.029
0.742	-0.039
0.743	0.029
0.744	-0.039
0.746	0.020
0.747	-0.049
0.747	0.029
0.748	-0.039
0.749	0.029
0.750	-0.039
0.751	0.020
0.752	-0.039
0.753	0.020
0.754	-0.059
0.755	0.020
0.756	-0.039
0.757	0.020
0.759	-0.039
0.761	0.020
0.763	-0.039
0.765	0.029
0.767	-0.039
0.768	0.039
0.769	-0.029
0.770	0.049
0.771	0.000
0.772	0.059
0.773	0.010
0.774	0.078
0.775	0.010
0.776	0.078
0.778	0.010
0.779	0.068
0.781	0.010
0.782	0.078
0.783	0.010
0.784	0.059
0.785	0.000
0.786	0.059
0.786	-0.010
0.786	0.039
0.787	-0.010
0.787	0.039
0.788	-0.029
0.789	0.029
0.790	-0.039
0.791	0.020
0.792	-0.039
0.793	0.020
0.794	-0.039
0.795	0.020
0.796	-0.039
0.797	0.029
0.798	-0.039
0.798	0.020
0.799	-0.049
0.800	0.010
0.800	-0.039
0.801	0.010
0.801	-0.049
0.801	0.020
0.802	-0.049
0.802	0.020
0.802	-0.039
0.803	0.020
0.803	-0.039
0.803	0.020
0.804	-0.039
0.805	0.010
0.806	-0.039
0.808	0.010
0.810	-0.039
0.810	0.010
0.811	-0.059
0.812	0.020
0.814	-0.039
0.814	0.020
0.815	-0.039
0.816	0.010
0.816	-0.039
0.816	0.010
0.817	-0.039
0.818	0.010
0.820	-0.039
0.820	0.010
0.821	-0.039
0.821	0.010
0.822	-0.039
0.823	0.010
0.825	-0.039
0.826	0.010
0.827	-0.039
0.828	0.010
0.829	-0.039
0.831	0.010
0.832	-0.039
0.833	0.000
0.835	-0.039
0.836	0.000
0.837	-0.039
0.838	0.010
0.839	-0.049
0.841	0.000
0.842	-0.039
0.843	0.010
0.843	-0.049
0.844	0.010
0.844	-0.049
0.845	0.000
0.846	-0.039
0.846	0.000
0.847	-0.049
0.848	0.000
0.849	-0.049
0.849	0.010
0.849	-0.039
0.850	0.010
0.851	-0.039
0.852	0.010
0.853	-0.039
0.854	0.010
0.855	-0.049
0.856	0.000
0.856	-0.039
0.857	0.000
0.858	-0.039
0.859	0.000
0.860	-0.039
0.861	0.000
0.862	-0.039
0.862	0.000
0.863	-0.049
0.863	0.000
0.865	-0.039
0.866	0.010
0.867	-0.039
0.868	0.000
0.869	-0.039
0.870	0.000
0.871	-0.039
0.872	0.000
0.873	-0.049
0.874	0.000
0.876	-0.039
0.877	0.000
0.879	-0.049
0.880	0.000
0.880	-0.039
0.881	0.000
0.882	-0.039
0.883	0.000
0.885	-0.049
0.887	0.000
0.888	-0.039
0.888	0.000
0.889	-0.039
0.889	0.000
0.890	-0.039
0.891	0.000
0.894	-0.039
0.896	0.000
0.898	-0.039
0.899	0.000
0.900	-0.039
0.901	-0.010
0.903	-0.039
0.904	0.000
0.906	-0.049
0.908	0.000
0.910	-0.039
0.912	-0.010
0.914	-0.039
0.916	0.000
0.918	-0.039
0.920	0.000
0.922	-0.029
0.923	0.010
0.925	-0.029
0.927	0.010
0.929	-0.029
0.932	0.000
0.934	-0.029
0.936	-0.010
0.939	-0.039
0.944	-0.010
0.949	-0.039
0.952	-0.029
0.953	-0.039
0.953	-0.010
0.953	-0.039
0.953	-0.020
0.953	-0.029
0.953	-0.020
0.952	-0.049
0.952	-0.029
0.952	-0.039
0.952	-0.020
0.951	-0.039
0.949	-0.029
0.948	-0.039
0.945	-0.020
0.942	-0.039
0.938	0.000
0.934	-0.020
0.931	0.000
0.928	-0.010
0.925	0.000
0.922	-0.020
0.919	0.000
0.915	-0.020
0.910	-0.020
0.905	-0.029
0.901	-0.020
0.898	-0.039
0.894	0.000
0.891	-0.020
0.887	0.000
0.882	-0.020
0.878	0.000
0.875	-0.020
0.873	-0.020
0.871	-0.020
0.871	0.000
0.870	-0.010
0.870	0.000
0.870	-0.020
0.870	0.000
0.870	-0.010
0.870	-0.020
0.870	-0.010
0.869	0.000
0.869	-0.029
0.869	0.000
0.868	-0.020
0.868	0.000
0.867	-0.010
0.866	0.000
0.865	-0.010
0.864	0.000
0.863	-0.020
0.862	-0.010
0.861	-0.020
0.860	0.000
0.859	-0.010
0.857	0.000
0.856	0.000
0.855	0.000
0.855	0.000
0.854	0.000
0.853	0.000
0.853	0.000
0.852	0.000
0.852	-0.010
0.851	0.000
0.851	-0.010
0.851	0.000
0.850	0.000
0.849	0.000
0.848	-0.010
0.848	0.000
0.847	0.000
0.846	0.000
0.845	0.000
0.845	0.000
0.844	-0.010
0.843	0.000
0.843	0.000
0.842	0.000
0.842	-0.010
0.841	0.000
0.841	0.000
0.840	0.000
0.839	0.000
0.838	0.000
0.837	0.000
0.836	0.000
0.836	0.000
0.836	0.000
0.835	0.000
0.834	0.000
0.834	0.000
0.833	0.000
0.833	0.000
0.832	0.010
0.831	0.000
0.830	0.000
0.829	0.000
0.828	0.000
0.827	-0.010
0.827	0.010
0.826	-0.010
0.826	0.000
0.826	-0.020
0.825	0.000
0.825	0.000
0.824	0.010
0.824	0.000
0.823	0.000
0.823	0.000
0.822	0.010
0.822	-0.010
0.822	0.010
0.821	-0.010
0.821	0.000
0.821	0.000
0.820	0.010
0.820	-0.020
0.819	0.010
0.818	0.000
0.818	0.010
0.817	-0.010
0.816	0.010
0.814	-0.010
0.813	0.010
0.811	0.000
0.810	0.010
0.809	0.000
0.808	0.010
0.807	-0.010
0.805	0.010
0.805	0.000
0.804	0.010
0.804	0.000
0.803	0.010
0.802	-0.010
0.802	0.020
0.801	0.000
0.800	0.010
0.800	-0.010
0.799	0.010
0.799	0.000
0.798	0.020
0.798	0.000
0.797	0.020
0.797	-0.010
0.797	0.010
0.797	0.000
0.796	0.000
0.795	0.000
0.795	0.020
0.794	0.000
0.793	0.020
0.793	0.000
0.792	0.020
0.792	0.010
0.791	0.029
0.791	0.010
0.790	0.039
0.789	0.039
0.787	0.068
0.786	0.059
0.786	0.088
0.785	0.078
0.785	0.098
0.784	0.078
0.783	0.107
0.782	0.088
0.782	0.107
0.781	0.088
0.781	0.117
0.781	0.088
0.781	0.117
0.780	0.088
0.780	0.107
0.780	0.098
0.780	0.117
0.780	0.088
0.779	0.117
0.779	0.088
0.779	0.117
0.778	0.078
0.778	0.117
0.777	0.088
0.777	0.127
0.776	0.088
0.775	0.117
0.775	0.088
0.774	0.107
0.774	0.078
0.774	0.107
0.773	0.078
0.773	0.088
0.772	0.059
0.771	0.078
0.771	0.039
0.770	0.059
0.770	0.020
0.769	0.049
0.769	0.000
0.768	0.039
0.767	0.000
0.766	0.029
0.765	0.000
0.765	0.029
0.765	0.000
0.765	0.020
0.764	0.000
0.763	0.029
0.762	0.000
0.760	0.029
0.758	0.000
0.756	0.029
0.754	-0.010
0.754	0.029
0.754	0.000
0.753	0.010
0.752	0.000
0.751	0.029
0.750	0.000
0.749	0.020
0.748	0.000
0.748	0.029
0.747	0.000
0.746	0.039
0.745	-0.010
0.744	0.029
0.743	-0.010
0.743	0.029
0.742	0.000
0.742	0.029
0.741	0.000
0.740	0.029
0.739	0.000
0.738	0.029
0.737	0.000
0.735	0.029
0.734	0.000
0.733	0.029
0.732	0.000
0.732	0.029
0.732	0.000
0.732	0.029
0.732	0.000
0.731	0.039
0.731	0.000
0.731	0.039
0.730	0.000
0.729	0.039
0.728	0.000
0.727	0.039
0.726	0.000
0.724	0.049
0.723	0.020
0.723	0.049
0.722	0.010
0.721	0.049
0.720	0.010
0.720	0.059
0.720	0.010
0.719	0.059
0.717	0.029
0.715	0.078
0.713	0.117
0.712	0.273
0.712	0.293
0.712	0.400
0.711	0.469
0.710	0.752
0.709	1.084
0.708	1.484
0.707	1.699
0.706	1.875
0.705	1.934
0.705	2.022
0.704	2.031
0.703	2.090
0.703	2.051
0.702	2.080
0.702	2.061
0.702	2.070
0.701	2.061
0.700	2.080
0.699	2.012
0.698	1.943
0.697	1.807
0.696	1.758
0.696	1.660
0.696	1.641
0.696	1.445
0.694	1.172
0.694	0.820
0.693	0.566
0.692	0.342
0.692	0.293
0.692	0.234
0.691	0.244
0.691	0.176
0.691	0.195
0.691	0.137
0.691	0.156
0.691	0.107
0.690	0.117
0.690	0.049
0.689	0.068
0.688	0.020
0.686	0.059
0.685	0.000
0.684	0.049
0.683	0.010
0.682	0.039
0.680	0.010
0.679	0.039
0.679	0.010
0.678	0.039
0.678	0.000
0.677	0.039
0.677	0.000
0.676	0.039
0.676	0.000
0.676	0.049
0.675	0.000
0.675	0.039
0.675	0.000
0.675	0.039
0.675	0.000
0.675	0.039
0.675	0.010
0.674	0.039
0.674	0.000
0.673	0.049
0.673	0.000
0.672	0.029
0.672	0.000
0.671	0.039
0.671	0.000
0.671	0.039
0.670	0.000
0.670	0.039
0.669	0.000
0.669	0.039
0.669	0.000
0.668	0.039
0.668	0.000
0.667	0.039
0.666	-0.010
0.666	0.039
0.666	0.000
0.665	0.039
0.665	-0.020
0.664	0.029
0.663	-0.020
0.663	0.039
0.662	-0.020
